Title,Description,Price,Ingredients,Nutrient,Col1,Col2,Col3,Col4,url
OGGS Mini Chocolate Cupcakes x9,Plant Based,£3.95,"Chocolate: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Cocoa Powder, White Stars (Sugar, Cocoa Butter, Potato Starch, Rice Flour, Corn Starch, Natural Flavour), Humectant: Glycerine;WheatGluten, Water, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Dextrose, Preservative: Potassium Sorbate; Stabiliser: Xanthan Gum, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin,  Vanilla: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Humectant: Glycerine; Cocoa Powder,WheatGluten, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Maize Starch, Salt, Dextrose, Preservative: Potassium Sorbate; Acidity Regulators: Citric Acid, Potassium Carbonate; Stabiliser: Xanthan Gum, Natural Flavouring, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin",Fibre,1.7g,0.3g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/oggs-mini-chocolate-cupcakes-180g
OGGS Mini Chocolate Cupcakes x9,Plant Based,£3.95,"Chocolate: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Cocoa Powder, White Stars (Sugar, Cocoa Butter, Potato Starch, Rice Flour, Corn Starch, Natural Flavour), Humectant: Glycerine;WheatGluten, Water, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Dextrose, Preservative: Potassium Sorbate; Stabiliser: Xanthan Gum, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin,  Vanilla: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Humectant: Glycerine; Cocoa Powder,WheatGluten, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Maize Starch, Salt, Dextrose, Preservative: Potassium Sorbate; Acidity Regulators: Citric Acid, Potassium Carbonate; Stabiliser: Xanthan Gum, Natural Flavouring, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin",Protein,5.7g,1.1g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/oggs-mini-chocolate-cupcakes-180g
OGGS Mini Chocolate Cupcakes x9,Plant Based,£3.95,"Chocolate: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Cocoa Powder, White Stars (Sugar, Cocoa Butter, Potato Starch, Rice Flour, Corn Starch, Natural Flavour), Humectant: Glycerine;WheatGluten, Water, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Dextrose, Preservative: Potassium Sorbate; Stabiliser: Xanthan Gum, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin,  Vanilla: Sugar,Oats,Wheat Flour(Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Vegetable Oil (Rapeseed Oil, Sustainable Palm Oil, Sunflower Oil), Aquafaba (Water, Chickpea Extract, Antioxidant: Ascorbic Acid), Humectant: Glycerine; Cocoa Powder,WheatGluten, Faba Bean Protein, Invert Sugar Syrup, Modified Potato Starch,WheatStarch, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate, Sodium Hydrogen Carbonate; Maize Starch, Salt, Dextrose, Preservative: Potassium Sorbate; Acidity Regulators: Citric Acid, Potassium Carbonate; Stabiliser: Xanthan Gum, Natural Flavouring, Emulsifiers: E475, E471, E477, E481, Flavouring, Colours: Annatto Bixin, Curcumin",Salt,0.37g,0.07g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/oggs-mini-chocolate-cupcakes-180g
Header Information,,,,Typical Values,Per 100g,Per slice,% based on RI for Average Adult,,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Energy,1877kJ,1220kJ,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Fat,23.4g,15.2g,22%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Saturates,8.4g,5.5g,28%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Mono-unsaturates,10.7g,7.0g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Polyunsaturates,4.2g,2.7g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Carbohydrate,53.9g,35.0g,13%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Sugars,42.3g,27.5g,31%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Starch,11.6g,7.5g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Fibre,2.0g,1.3g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Protein,4.7g,3.0g,6%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
"Sainsbury's Oscar the Bear Birthday Celebration Chocolate Cake, Taste the Difference 780g (Serves 12)",Layered with chocolate frosting.,£12.00,"INGREDIENTS:Sugar, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), PasteurisedEgg, Milk Chocolate Curls (8%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Palm Oil, Fat Reduced Cocoa Powder, Water, Humectant: Vegetable Glycerine; Palm Kernel Oil, Dried Glucose Syrup, Glucose Syrup, Cornflour, Belgian Dark Chocolate (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin;  Vanilla Extract), Invert Sugar Syrup, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Emulsifiers: Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate, Sucrose Esters of Fatty Acids; Whey Powder (Cows'Milk), Salt, Dried Skimmed Cows'MilkPowder, DriedEggWhite, Stabiliser: Tragacanth; Colours: Plain Caramel, Riboflavin, Vegetable Carbon, Beetroot Red, Paprika Extract; Flavouring, Acidity Regulator: Citric Acid.",Salt,0.48g,0.31g,5%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-oscar-the-bear-chocolate-cake-780g
Header Information,,,,Typical Values,per 100g,per slice,% based on RI for Average Adult,,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-loaded-chocolate-cake-taste-the-difference-940g
"Sainsbury's Birthday Celebration Loaded Chocolate Cake, Taste the Difference 940g (Serves 14)",Three moist layers of chocolate sponge covered and filled with rich dark chocolate buttercream. Hand finished with chocolate treats.,£14.50,"INGREDIENTS:Dark Chocolate Buttercream (41%) (Sugar, Butter (Cows'Milk), Dark Chocolate (7%) (Cocoa Mass, Sugar, Cocoa Butter, Fat Reduced Cocoa Powder, Emulsifier:SoyaLecithin), Fat Reduced Cocoa Powder, Glucose Syrup, Humectant: Vegetable Glycerine; Salt), Pasteurised Free RangeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Glucose Syrup, Partially Inverted Sugar Syrup, Fat Reduced Cocoa Powder, Humectant: Vegetable Glycerine; Palm Oil, Dextrose, Dark Chocolate Shavings (Cocoa Mass, Sugar, Cocoa Butter, Butteroil (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), White Chocolate Shavings (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Milk Chocolate Coated Shortcake Biscuit Balls (Milk Chocolate (Sugar, Cocoa Butter, Cocoa Mass, Skimmed Cows'MilkPowder, Lactose (Cows'Milk), Whey Powder (Cows'Milk), Cows'MilkFat, Emulsifier:SoyaLecithin), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Palm Oil, Raising Agents: Sodium Bicarbonate, Ammonium Bicarbonate;WheatGluten, Salt, Glazing Agent: Acacia Gum; Sucrose, Honey), Raising Agents: Sodium Bicarbonate, Disodium Diphosphate; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate, Polyglycerol Esters of Fatty Acids,SoyaLecithin, Polyglycerol Polyricinoleate; Skimmed Cows'MilkPowder, Palm Kernel Oil, White Chocolate Coated Shortcake Biscuit Balls (White Chocolate (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Skimmed Cows'MilkPowder, Emulsifier:SoyaLecithin; Flavouring), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Invert Sugar Syrup, Rapeseed Oil, Palm Oil, Tapioca Starch, Salt, Raising Agents: Sodium Bicarbonate, Ammonium Bicarbonate; Glazing Agent: Acacia Gum; Sucrose, Honey), Salt, Whey Powder (Cows'Milk), Preservative: Potassium Sorbate; Fermented Maize Starch, Cane Molasses, Flavouring.",Energy,1762kJ,1183kJ,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-loaded-chocolate-cake-taste-the-difference-940g
